timestamp,operating_time_sec,temperature_c,vibration_g,current_a,rpm,fault_type
2025-01-15 09:01:14,74,59.96,0.2009,10.012,1496.3,normal
2025-01-15 09:01:15,75,59.96,0.2,9.989,1504.9,normal
2025-01-15 09:01:16,76,59.78,0.1997,9.978,1499.0,normal
2025-01-15 09:01:17,77,59.76,0.2008,9.992,1502.1,normal
2025-01-15 09:01:18,78,60.07,0.1962,10.089,1501.0,normal
2025-01-15 09:01:19,79,59.89,0.2,9.985,1505.0,normal
2025-01-15 09:01:20,80,60.08,0.2025,9.987,1502.4,normal
2025-01-15 09:01:21,81,60.01,0.2023,10.016,1502.6,normal
2025-01-15 09:01:22,82,60.03,0.1968,10.074,1495.8,normal
2025-01-15 09:01:23,83,60.13,0.2018,10.024,1497.3,normal
2025-01-15 09:01:24,84,59.99,0.2008,9.947,1497.2,normal
2025-01-15 09:01:25,85,59.67,0.1978,10.003,1497.4,normal
2025-01-15 09:01:26,86,59.83,0.1971,10.001,1497.7,normal
2025-01-15 09:01:27,87,60.1,0.1996,9.934,1502.9,normal
2025-01-15 09:01:28,88,60.2,0.2027,9.963,1500.0,normal
2025-01-15 09:01:29,89,59.99,0.2009,10.018,1500.2,normal
2025-01-15 09:01:30,90,59.93,0.1979,9.979,1497.4,normal
2025-01-15 09:01:31,91,59.86,0.2001,10.084,1497.3,normal
2025-01-15 09:01:32,92,60.05,0.202,10.018,1496.0,normal
2025-01-15 09:01:33,93,59.82,0.1997,9.977,1503.3,normal
2025-01-15 09:01:34,94,59.88,0.1989,9.997,1500.4,normal
2025-01-15 09:01:35,95,60.01,0.2008,9.955,1502.2,normal
2025-01-15 09:01:36,96,60.01,0.1955,9.967,1500.8,normal
2025-01-15 09:01:37,97,59.97,0.2008,10.039,1497.3,normal
2025-01-15 09:01:38,98,60.11,0.197,9.997,1499.8,normal
2025-01-15 09:01:39,99,59.88,0.1997,9.904,1493.6,normal
2025-01-15 09:01:40,100,59.88,0.2006,9.933,1502.2,normal
2025-01-15 09:01:41,101,59.96,0.1996,10.03,1500.1,normal
2025-01-15 09:01:42,102,60.01,0.1983,9.943,1500.7,normal
2025-01-15 09:01:43,103,59.97,0.1991,9.985,1500.3,normal
2025-01-15 09:01:44,104,60.2,0.2016,10.056,1501.9,normal
2025-01-15 09:01:45,105,59.94,0.1971,9.989,1499.3,normal
2025-01-15 09:01:46,106,60.06,0.198,9.987,1500.1,normal
2025-01-15 09:01:47,107,59.94,0.2005,9.981,1497.9,normal
2025-01-15 09:01:48,108,60.03,0.2015,10.055,1499.3,normal
2025-01-15 09:01:49,109,59.96,0.1998,9.966,1501.0,normal
2025-01-15 09:01:50,110,59.96,0.1988,9.94,1502.7,normal
2025-01-15 09:01:51,111,60.16,0.2013,10.005,1498.9,normal
2025-01-15 09:01:52,112,59.97,0.1991,10.083,1495.8,normal
2025-01-15 09:01:53,113,60.17,0.2041,10.02,1494.4,normal
2025-01-15 09:01:54,114,59.93,0.2026,10.079,1499.2,normal
2025-01-15 09:01:55,115,59.95,0.2038,10.063,1497.8,normal
2025-01-15 09:01:56,116,60.11,0.1979,9.946,1501.8,normal
2025-01-15 09:01:57,117,59.75,0.1989,10.005,1504.9,normal
2025-01-15 09:01:58,118,59.83,0.1993,9.997,1497.6,normal
2025-01-15 09:01:59,119,60.0,0.1973,10.003,1504.0,normal
2025-01-15 09:02:00,120,60.05,0.1988,10.064,1503.7,normal
2025-01-15 09:02:01,121,60.06,0.2019,10.074,1497.1,normal
2025-01-15 09:02:02,122,59.97,0.1978,10.04,1498.6,normal
2025-01-15 09:02:03,123,59.86,0.1993,10.064,1502.2,normal
2025-01-15 09:02:04,124,60.09,0.203,9.974,1497.6,normal
2025-01-15 09:02:05,125,60.05,0.2006,10.045,1497.0,normal
2025-01-15 09:02:06,126,59.89,0.201,9.952,1502.4,normal
2025-01-15 09:02:07,127,60.02,0.2,9.987,1498.2,normal
2025-01-15 09:02:08,128,60.19,0.1987,9.943,1498.1,normal
2025-01-15 09:02:09,129,60.02,0.1992,10.067,1502.0,normal
2025-01-15 09:02:10,130,59.89,0.2006,9.984,1500.4,normal
2025-01-15 09:02:11,131,59.97,0.1988,10.044,1500.8,normal
2025-01-15 09:02:12,132,59.98,0.2001,9.941,1504.5,normal
2025-01-15 09:02:13,133,60.05,0.1991,10.018,1504.1,normal
2025-01-15 09:02:14,134,60.11,0.1999,10.048,1495.0,normal
2025-01-15 09:02:15,135,59.92,0.2033,10.012,1503.0,normal
2025-01-15 09:02:16,136,59.95,0.2014,10.018,1500.3,normal
2025-01-15 09:02:17,137,60.12,0.1974,10.016,1501.3,normal
2025-01-15 09:02:18,138,60.09,0.1997,10.006,1502.8,normal
2025-01-15 09:02:19,139,60.16,0.2039,9.99,1505.8,normal
2025-01-15 09:02:20,140,59.87,0.2039,9.967,1502.7,normal
2025-01-15 09:02:21,141,59.92,0.1977,10.061,1499.9,normal
2025-01-15 09:02:22,142,60.12,0.2011,10.01,1501.6,normal
2025-01-15 09:02:23,143,59.93,0.2002,10.014,1495.7,normal
2025-01-15 09:02:24,144,60.06,0.195,10.027,1501.9,normal
2025-01-15 09:02:25,145,60.02,0.2008,9.948,1500.9,normal
2025-01-15 09:02:26,146,59.95,0.2043,9.942,1496.6,normal
2025-01-15 09:02:27,147,60.18,0.1987,9.944,1495.9,normal
2025-01-15 09:02:28,148,60.03,0.1996,10.101,1496.2,normal
2025-01-15 09:02:29,149,59.98,0.2022,9.997,1497.6,normal
2025-01-15 09:02:30,150,60.01,0.1993,10.047,1501.8,normal
2025-01-15 09:02:31,151,60.06,0.1993,9.92,1499.6,normal
2025-01-15 09:02:32,152,59.87,0.2008,9.992,1498.0,normal
2025-01-15 09:02:33,153,59.95,0.1973,10.017,1499.2,normal
2025-01-15 09:02:34,154,59.9,0.2013,9.984,1503.8,normal
2025-01-15 09:02:35,155,59.82,0.1976,10.068,1499.1,normal
2025-01-15 09:02:36,156,60.14,0.2004,9.995,1497.6,normal
2025-01-15 09:02:37,157,60.18,0.202,10.009,1506.6,normal
2025-01-15 09:02:38,158,60.16,0.2037,10.07,1497.5,normal
2025-01-15 09:02:39,159,59.86,0.1987,10.094,1501.4,normal
2025-01-15 09:02:40,160,60.08,0.2008,10.031,1502.6,normal
2025-01-15 09:02:41,161,60.11,0.2009,9.991,1500.4,normal
2025-01-15 09:02:42,162,59.99,0.1966,10.0,1499.3,normal
2025-01-15 09:02:43,163,60.13,0.2002,10.075,1503.8,normal
2025-01-15 09:02:44,164,59.93,0.2009,9.96,1500.3,normal
2025-01-15 09:02:45,165,59.94,0.2015,9.964,1501.9,normal
2025-01-15 09:02:46,166,59.96,0.2045,9.966,1499.8,normal
2025-01-15 09:02:47,167,59.98,0.2007,10.066,1504.9,normal
2025-01-15 09:02:48,168,59.95,0.2003,10.035,1497.3,normal
2025-01-15 09:02:49,169,60.15,0.2003,9.969,1496.3,normal
2025-01-15 09:02:50,170,59.94,0.2004,9.977,1497.4,normal
2025-01-15 09:02:51,171,60.01,0.2015,10.013,1499.6,normal
2025-01-15 09:02:52,172,59.99,0.2037,9.987,1499.2,normal
2025-01-15 09:02:53,173,60.28,0.1983,9.961,1500.3,normal
2025-01-15 09:02:54,174,59.96,0.2006,9.972,1498.0,normal
2025-01-15 09:02:55,175,60.1,0.1956,10.004,1501.3,normal
2025-01-15 09:02:56,176,60.24,0.1971,9.983,1495.8,normal
2025-01-15 09:02:57,177,59.94,0.2008,10.012,1496.2,normal
2025-01-15 09:02:58,178,59.98,0.1962,9.996,1499.1,normal
2025-01-15 09:02:59,179,60.03,0.2012,9.977,1497.8,normal
2025-01-15 09:03:00,180,59.93,0.2032,10.036,1497.5,normal
2025-01-15 09:03:01,181,60.19,0.1988,10.038,1498.1,normal
2025-01-15 09:03:02,182,60.02,0.1991,9.915,1497.7,normal
2025-01-15 09:03:03,183,60.17,0.2006,10.028,1500.7,normal
2025-01-15 09:03:04,184,60.12,0.1995,9.991,1501.9,normal
2025-01-15 09:03:05,185,60.07,0.2005,9.963,1503.5,normal
2025-01-15 09:03:06,186,60.17,0.1991,10.052,1500.3,normal
2025-01-15 09:03:07,187,60.04,0.2024,10.028,1497.8,normal
2025-01-15 09:03:08,188,60.18,0.2012,10.043,1496.6,normal
2025-01-15 09:03:09,189,59.94,0.2005,9.988,1496.6,normal
2025-01-15 09:03:10,190,60.0,0.196,10.106,1495.1,normal
2025-01-15 09:03:11,191,60.2,0.1992,10.041,1501.6,normal
2025-01-15 09:03:12,192,59.86,0.2007,9.985,1504.9,normal
2025-01-15 09:03:13,193,60.12,0.2021,10.112,1499.5,normal
2025-01-15 09:03:14,194,60.04,0.1993,9.974,1500.5,normal
2025-01-15 09:03:15,195,60.02,0.2019,10.092,1493.3,normal
2025-01-15 09:03:16,196,60.01,0.2024,10.001,1499.6,normal
2025-01-15 09:03:17,197,60.21,0.1995,9.985,1497.9,normal
2025-01-15 09:03:18,198,59.93,0.2022,9.979,1500.0,normal
2025-01-15 09:03:19,199,60.17,0.2003,9.965,1497.4,normal
2025-01-15 09:03:20,200,60.13,0.1985,9.97,1497.6,normal
2025-01-15 09:03:21,201,60.04,0.2006,10.035,1497.2,normal
2025-01-15 09:03:22,202,60.08,0.2034,10.012,1497.8,normal
2025-01-15 09:03:23,203,60.16,0.2016,9.935,1505.7,normal
2025-01-15 09:03:24,204,60.03,0.2008,10.028,1501.8,normal
2025-01-15 09:03:25,205,59.94,0.2025,9.942,1495.5,normal
2025-01-15 09:03:26,206,60.12,0.2023,10.043,1499.1,normal
2025-01-15 09:03:27,207,60.01,0.2012,9.994,1498.7,normal
2025-01-15 09:03:28,208,60.05,0.197,10.006,1505.8,normal
2025-01-15 09:03:29,209,60.1,0.1957,10.078,1494.4,normal
2025-01-15 09:03:30,210,60.17,0.1975,9.915,1501.6,normal
2025-01-15 09:03:31,211,60.28,0.2042,10.131,1502.2,normal
2025-01-15 09:03:32,212,60.13,0.2022,10.175,1506.1,normal
2025-01-15 09:03:33,213,60.11,0.1976,10.074,1504.8,normal
2025-01-15 09:03:34,214,60.18,0.2024,10.048,1499.2,normal
2025-01-15 09:03:35,215,60.13,0.1979,9.985,1495.0,normal
2025-01-15 09:03:36,216,59.93,0.2012,10.075,1496.7,normal
2025-01-15 09:03:37,217,60.04,0.2027,10.011,1497.7,normal
2025-01-15 09:03:38,218,59.98,0.2006,10.006,1499.1,normal
2025-01-15 09:03:39,219,60.17,0.2024,9.98,1497.7,normal
2025-01-15 09:03:40,220,60.23,0.2026,10.092,1495.7,normal
2025-01-15 09:03:41,221,60.14,0.1974,10.064,1501.5,normal
2025-01-15 09:03:42,222,60.0,0.2006,9.949,1500.1,normal
2025-01-15 09:03:43,223,60.19,0.2018,10.016,1498.5,normal
2025-01-15 09:03:44,224,60.01,0.1997,9.955,1498.2,normal
2025-01-15 09:03:45,225,60.13,0.198,10.069,1497.8,normal
2025-01-15 09:03:46,226,59.99,0.2037,9.976,1496.6,normal
2025-01-15 09:03:47,227,59.97,0.2013,10.019,1507.2,normal
2025-01-15 09:03:48,228,59.97,0.1996,10.051,1498.6,normal
2025-01-15 09:03:49,229,60.12,0.199,10.013,1497.9,normal
2025-01-15 09:03:50,230,60.05,0.2007,9.96,1504.1,normal
2025-01-15 09:03:51,231,60.16,0.2032,10.0,1498.6,normal
2025-01-15 09:03:52,232,59.99,0.1998,9.955,1500.6,normal
2025-01-15 09:03:53,233,60.17,0.2019,10.096,1496.6,normal
2025-01-15 09:03:54,234,60.06,0.2015,10.071,1498.4,normal
2025-01-15 09:03:55,235,60.25,0.2004,9.935,1494.2,normal
2025-01-15 09:03:56,236,60.22,0.2009,9.965,1501.1,normal
2025-01-15 09:03:57,237,60.1,0.201,10.138,1505.8,normal
2025-01-15 09:03:58,238,60.13,0.199,10.058,1500.4,normal
2025-01-15 09:03:59,239,60.15,0.1981,10.009,1500.7,normal
2025-01-15 09:04:00,240,60.17,0.2024,10.072,1503.2,normal
2025-01-15 09:04:01,241,60.1,0.2039,10.043,1503.1,normal
2025-01-15 09:04:02,242,60.24,0.2022,10.065,1497.0,normal
2025-01-15 09:04:03,243,60.08,0.1993,10.006,1497.4,normal
2025-01-15 09:04:04,244,59.94,0.2011,10.109,1498.6,normal
2025-01-15 09:04:05,245,60.15,0.2,10.039,1503.4,normal
2025-01-15 09:04:06,246,60.12,0.1983,9.966,1496.1,normal
2025-01-15 09:04:07,247,60.22,0.199,10.024,1497.9,normal
2025-01-15 09:04:08,248,60.19,0.2,10.01,1498.9,normal
2025-01-15 09:04:09,249,60.15,0.2022,10.047,1499.7,normal
2025-01-15 09:04:10,250,60.15,0.1989,10.041,1500.2,normal
2025-01-15 09:04:11,251,60.15,0.2034,10.033,1498.5,normal
2025-01-15 09:04:12,252,60.07,0.2012,9.985,1503.3,normal
2025-01-15 09:04:13,253,60.02,0.2036,10.039,1497.4,normal
2025-01-15 09:04:14,254,60.06,0.2032,9.999,1505.7,normal
2025-01-15 09:04:15,255,60.13,0.2016,10.111,1500.2,normal
2025-01-15 09:04:16,256,59.92,0.2015,9.97,1501.6,normal
2025-01-15 09:04:17,257,60.1,0.2019,10.014,1495.9,normal
2025-01-15 09:04:18,258,60.05,0.2019,10.003,1500.5,normal
2025-01-15 09:04:19,259,60.14,0.2027,9.978,1495.8,normal
2025-01-15 09:04:20,260,60.06,0.205,10.05,1495.1,normal
2025-01-15 09:04:21,261,60.15,0.2026,10.045,1501.9,normal
2025-01-15 09:04:22,262,60.13,0.2045,10.039,1499.5,normal
2025-01-15 09:04:23,263,60.28,0.2033,10.107,1496.0,normal
2025-01-15 09:04:24,264,60.12,0.2007,10.001,1493.4,normal
2025-01-15 09:04:25,265,60.13,0.2024,10.054,1501.6,normal
2025-01-15 09:04:26,266,60.15,0.2027,10.035,1499.5,normal
2025-01-15 09:04:27,267,59.97,0.2032,10.045,1501.8,normal
2025-01-15 09:04:28,268,60.05,0.2007,9.966,1502.3,normal
2025-01-15 09:04:29,269,60.3,0.2036,9.97,1502.9,normal
2025-01-15 09:04:30,270,60.21,0.2003,10.074,1492.6,normal
2025-01-15 09:04:31,271,60.17,0.2011,9.971,1489.7,normal
2025-01-15 09:04:32,272,60.27,0.2028,10.088,1501.3,normal
2025-01-15 09:04:33,273,60.14,0.2018,10.109,1493.7,normal
2025-01-15 09:04:34,274,60.14,0.1998,10.003,1502.7,normal
2025-01-15 09:04:35,275,60.13,0.1989,10.05,1500.5,normal
2025-01-15 09:04:36,276,59.98,0.2005,10.042,1499.3,normal
2025-01-15 09:04:37,277,60.26,0.2001,10.11,1499.1,normal
2025-01-15 09:04:38,278,60.15,0.2058,10.142,1494.5,normal
2025-01-15 09:04:39,279,60.16,0.1994,10.075,1499.0,normal
2025-01-15 09:04:40,280,60.13,0.1987,10.078,1498.7,normal
2025-01-15 09:04:41,281,60.1,0.2059,10.097,1500.4,normal
2025-01-15 09:04:42,282,59.94,0.1982,9.986,1505.2,normal
2025-01-15 09:04:43,283,60.18,0.2004,10.031,1497.6,normal
2025-01-15 09:04:44,284,60.39,0.2026,10.08,1501.3,normal
2025-01-15 09:04:45,285,60.27,0.2016,10.011,1504.6,normal
2025-01-15 09:04:46,286,60.14,0.2022,10.12,1497.0,normal
2025-01-15 09:04:47,287,60.08,0.2047,9.988,1496.6,normal
2025-01-15 09:04:48,288,60.18,0.2063,10.026,1496.8,normal
2025-01-15 09:04:49,289,60.21,0.2021,10.041,1495.7,normal
2025-01-15 09:04:50,290,60.17,0.2024,10.07,1494.1,normal
2025-01-15 09:04:51,291,60.26,0.201,9.989,1501.0,normal
2025-01-15 09:04:52,292,60.08,0.2006,10.016,1503.7,normal
2025-01-15 09:04:53,293,60.29,0.2008,10.054,1500.9,normal
2025-01-15 09:04:54,294,60.2,0.2021,10.04,1497.5,normal
2025-01-15 09:04:55,295,60.13,0.2007,10.065,1497.3,normal
2025-01-15 09:04:56,296,60.15,0.2022,9.994,1499.9,normal
2025-01-15 09:04:57,297,60.22,0.2007,9.979,1496.9,normal
2025-01-15 09:04:58,298,60.26,0.1994,9.89,1498.7,normal
2025-01-15 09:04:59,299,60.19,0.2009,9.967,1497.6,normal
2025-01-15 09:05:00,300,60.25,0.2011,10.008,1501.9,normal
2025-01-15 09:05:01,301,60.43,0.2006,9.957,1501.1,normal
2025-01-15 09:05:02,302,60.03,0.2007,10.011,1499.7,normal
2025-01-15 09:05:03,303,59.99,0.2027,10.074,1495.8,normal
2025-01-15 09:05:04,304,60.2,0.199,10.007,1497.7,normal
2025-01-15 09:05:05,305,60.1,0.2034,10.078,1501.5,normal
2025-01-15 09:05:06,306,60.21,0.2004,10.069,1504.6,normal
2025-01-15 09:05:07,307,60.03,0.2014,10.033,1497.7,normal
2025-01-15 09:05:08,308,60.21,0.2041,10.069,1507.1,normal
2025-01-15 09:05:09,309,60.33,0.2035,10.078,1498.0,normal
2025-01-15 09:05:10,310,60.31,0.198,9.964,1498.0,normal
2025-01-15 09:05:11,311,60.09,0.2024,10.115,1500.3,normal
2025-01-15 09:05:12,312,60.17,0.2044,9.945,1497.2,normal
2025-01-15 09:05:13,313,60.29,0.1998,10.048,1499.3,normal
2025-01-15 09:05:14,314,60.38,0.2008,10.004,1499.6,normal
2025-01-15 09:05:15,315,60.11,0.2044,10.007,1497.9,normal
2025-01-15 09:05:16,316,60.12,0.1992,10.046,1498.4,normal
2025-01-15 09:05:17,317,60.32,0.2053,10.016,1500.9,normal
2025-01-15 09:05:18,318,60.17,0.1991,10.027,1503.0,normal
2025-01-15 09:05:19,319,60.1,0.2003,10.035,1506.0,normal
2025-01-15 09:05:20,320,60.31,0.2007,9.992,1499.8,normal
2025-01-15 09:05:21,321,60.04,0.2009,10.05,1494.9,normal
2025-01-15 09:05:22,322,60.14,0.2033,9.984,1497.8,normal
2025-01-15 09:05:23,323,60.31,0.2026,10.068,1494.3,normal
2025-01-15 09:05:24,324,60.15,0.2022,9.98,1499.5,normal
2025-01-15 09:05:25,325,60.29,0.2023,10.054,1497.1,normal
2025-01-15 09:05:26,326,60.09,0.1986,10.017,1500.2,normal
2025-01-15 09:05:27,327,60.29,0.2006,10.118,1498.4,normal
2025-01-15 09:05:28,328,60.26,0.204,9.996,1499.2,normal
2025-01-15 09:05:29,329,60.38,0.1995,10.106,1498.0,normal
2025-01-15 09:05:30,330,60.19,0.2047,10.027,1503.8,normal
2025-01-15 09:05:31,331,60.18,0.2015,9.966,1493.6,normal
2025-01-15 09:05:32,332,60.21,0.1998,10.119,1502.5,normal
2025-01-15 09:05:33,333,60.33,0.2035,10.099,1502.6,normal
2025-01-15 09:05:34,334,60.15,0.2034,10.135,1501.0,normal
2025-01-15 09:05:35,335,60.21,0.2006,10.029,1500.0,normal
2025-01-15 09:05:36,336,60.42,0.2008,10.097,1500.4,normal
2025-01-15 09:05:37,337,60.3,0.2002,10.129,1497.9,normal
2025-01-15 09:05:38,338,60.3,0.2007,10.062,1495.9,normal
2025-01-15 09:05:39,339,60.18,0.1973,10.199,1501.6,normal
2025-01-15 09:05:40,340,60.32,0.2006,10.045,1501.4,normal
2025-01-15 09:05:41,341,60.11,0.2045,10.108,1501.9,normal
2025-01-15 09:05:42,342,60.08,0.201,10.015,1498.8,normal
2025-01-15 09:05:43,343,60.14,0.2028,10.023,1502.4,normal
2025-01-15 09:05:44,344,60.38,0.2037,10.042,1501.1,normal
2025-01-15 09:05:45,345,60.25,0.2024,10.057,1504.8,normal
2025-01-15 09:05:46,346,60.14,0.2011,10.074,1499.2,normal
2025-01-15 09:05:47,347,60.2,0.201,10.088,1492.7,normal
2025-01-15 09:05:48,348,60.28,0.201,9.955,1495.9,normal
2025-01-15 09:05:49,349,60.36,0.2027,10.068,1500.3,normal
2025-01-15 09:05:50,350,60.08,0.2014,10.034,1494.9,normal
2025-01-15 09:05:51,351,60.37,0.2036,9.972,1501.2,normal
2025-01-15 09:05:52,352,60.33,0.2057,10.025,1496.9,normal
2025-01-15 09:05:53,353,60.17,0.2032,10.095,1499.5,normal
2025-01-15 09:05:54,354,60.2,0.1993,10.086,1499.9,normal
2025-01-15 09:05:55,355,60.29,0.2029,9.983,1496.4,normal
2025-01-15 09:05:56,356,60.22,0.2018,10.028,1500.2,normal
2025-01-15 09:05:57,357,60.26,0.2014,10.033,1502.5,normal
2025-01-15 09:05:58,358,60.14,0.2008,10.123,1497.3,normal
2025-01-15 09:05:59,359,60.07,0.2017,10.042,1498.0,normal
2025-01-15 09:06:00,360,60.49,0.2087,10.016,1497.1,normal
2025-01-15 09:06:01,361,60.27,0.2085,10.052,1500.9,normal
2025-01-15 09:06:02,362,60.27,0.2058,9.928,1501.9,normal
2025-01-15 09:06:03,363,60.3,0.2005,10.057,1496.9,normal
2025-01-15 09:06:04,364,60.39,0.2027,10.1,1497.6,normal
2025-01-15 09:06:05,365,60.35,0.2045,10.072,1501.4,normal
2025-01-15 09:06:06,366,60.15,0.2017,9.96,1499.0,normal
2025-01-15 09:06:07,367,60.25,0.2036,10.173,1504.0,normal
2025-01-15 09:06:08,368,60.27,0.2046,10.081,1498.7,normal
2025-01-15 09:06:09,369,60.34,0.2055,10.045,1496.8,normal
2025-01-15 09:06:10,370,60.2,0.2033,10.046,1495.1,normal
2025-01-15 09:06:11,371,60.3,0.2031,10.093,1496.8,normal
2025-01-15 09:06:12,372,60.29,0.2019,10.045,1493.5,normal
2025-01-15 09:06:13,373,60.4,0.2018,10.045,1499.5,normal
2025-01-15 09:06:14,374,60.0,0.2027,10.083,1503.9,normal
2025-01-15 09:06:15,375,60.27,0.2022,9.998,1494.0,normal
2025-01-15 09:06:16,376,60.3,0.204,10.091,1494.5,normal
2025-01-15 09:06:17,377,60.34,0.2031,10.005,1495.2,normal
2025-01-15 09:06:18,378,60.27,0.202,10.075,1498.1,normal
2025-01-15 09:06:19,379,60.19,0.2054,10.106,1495.8,normal
2025-01-15 09:06:20,380,60.34,0.2018,10.08,1501.2,normal
2025-01-15 09:06:21,381,60.31,0.2037,10.095,1501.9,normal
2025-01-15 09:06:22,382,60.19,0.2035,10.035,1496.6,normal
2025-01-15 09:06:23,383,60.14,0.2013,10.015,1498.0,normal
2025-01-15 09:06:24,384,60.33,0.2025,10.107,1496.5,normal
2025-01-15 09:06:25,385,60.19,0.203,10.048,1500.7,normal
2025-01-15 09:06:26,386,60.34,0.2014,10.013,1504.2,normal
