timestamp,operating_time_sec,temperature_c,vibration_g,current_a,rpm,fault_type
2025-01-15 09:00:57,57,59.97,0.1992,9.926,1503.9,bearing_wear
2025-01-15 09:00:58,58,59.9,0.1999,10.011,1495.2,bearing_wear
2025-01-15 09:00:59,59,59.98,0.2,10.049,1501.3,bearing_wear
2025-01-15 09:01:00,60,60.13,0.1991,9.973,1498.9,bearing_wear
2025-01-15 09:01:01,61,60.06,0.1985,9.972,1497.8,bearing_wear
2025-01-15 09:01:02,62,60.01,0.2009,9.984,1501.2,bearing_wear
2025-01-15 09:01:03,63,59.89,0.2024,9.977,1500.8,bearing_wear
2025-01-15 09:01:04,64,59.83,0.2042,9.928,1501.7,bearing_wear
2025-01-15 09:01:05,65,60.09,0.1993,10.068,1502.8,bearing_wear
2025-01-15 09:01:06,66,60.26,0.1995,10.022,1501.5,bearing_wear
2025-01-15 09:01:07,67,60.04,0.1984,9.964,1503.6,bearing_wear
2025-01-15 09:01:08,68,60.15,0.1967,10.015,1499.8,bearing_wear
2025-01-15 09:01:09,69,59.98,0.202,9.978,1494.3,bearing_wear
2025-01-15 09:01:10,70,60.06,0.2002,9.989,1500.3,bearing_wear
2025-01-15 09:01:11,71,59.9,0.2027,10.018,1500.3,bearing_wear
2025-01-15 09:01:12,72,60.09,0.2022,10.048,1497.4,bearing_wear
2025-01-15 09:01:13,73,59.82,0.2007,10.076,1497.4,bearing_wear
2025-01-15 09:01:14,74,59.96,0.2004,10.085,1497.4,bearing_wear
2025-01-15 09:01:15,75,60.07,0.199,9.988,1496.6,bearing_wear
2025-01-15 09:01:16,76,60.04,0.2015,9.975,1497.0,bearing_wear
2025-01-15 09:01:17,77,59.99,0.2023,10.005,1498.5,bearing_wear
2025-01-15 09:01:18,78,60.18,0.2011,10.006,1500.6,bearing_wear
2025-01-15 09:01:19,79,59.92,0.1971,9.963,1498.1,bearing_wear
2025-01-15 09:01:20,80,60.07,0.2033,9.969,1500.0,bearing_wear
2025-01-15 09:01:21,81,60.09,0.198,10.041,1505.5,bearing_wear
2025-01-15 09:01:22,82,60.15,0.2019,10.082,1496.5,bearing_wear
2025-01-15 09:01:23,83,60.26,0.2004,9.989,1498.5,bearing_wear
2025-01-15 09:01:24,84,60.1,0.1998,9.968,1496.0,bearing_wear
2025-01-15 09:01:25,85,60.02,0.2026,9.986,1496.4,bearing_wear
2025-01-15 09:01:26,86,59.97,0.2032,9.95,1500.6,bearing_wear
2025-01-15 09:01:27,87,59.97,0.2006,9.986,1500.8,bearing_wear
2025-01-15 09:01:28,88,60.09,0.2034,10.021,1498.9,bearing_wear
2025-01-15 09:01:29,89,59.97,0.2026,9.996,1500.7,bearing_wear
2025-01-15 09:01:30,90,60.02,0.1991,10.062,1497.9,bearing_wear
2025-01-15 09:01:31,91,60.02,0.2028,10.008,1501.7,bearing_wear
2025-01-15 09:01:32,92,60.13,0.2007,10.024,1498.3,bearing_wear
2025-01-15 09:01:33,93,60.0,0.197,9.993,1499.6,bearing_wear
2025-01-15 09:01:34,94,59.9,0.1998,10.066,1502.7,bearing_wear
2025-01-15 09:01:35,95,60.06,0.2015,9.939,1499.6,bearing_wear
2025-01-15 09:01:36,96,59.85,0.1967,9.985,1501.2,bearing_wear
2025-01-15 09:01:37,97,59.99,0.2014,9.941,1499.5,bearing_wear
2025-01-15 09:01:38,98,60.01,0.2015,10.041,1498.0,bearing_wear
2025-01-15 09:01:39,99,60.15,0.2018,10.043,1503.1,bearing_wear
2025-01-15 09:01:40,100,60.07,0.2005,9.974,1498.5,bearing_wear
2025-01-15 09:01:41,101,59.9,0.2013,10.083,1494.5,bearing_wear
2025-01-15 09:01:42,102,60.07,0.1998,9.985,1499.7,bearing_wear
2025-01-15 09:01:43,103,59.91,0.1977,9.931,1498.8,bearing_wear
2025-01-15 09:01:44,104,60.08,0.1982,9.986,1498.2,bearing_wear
2025-01-15 09:01:45,105,60.01,0.1986,10.018,1503.1,bearing_wear
2025-01-15 09:01:46,106,60.01,0.1965,9.988,1503.4,bearing_wear
2025-01-15 09:01:47,107,60.15,0.2011,10.113,1494.6,bearing_wear
2025-01-15 09:01:48,108,59.97,0.1979,10.043,1503.5,bearing_wear
2025-01-15 09:01:49,109,60.06,0.2023,10.087,1501.7,bearing_wear
2025-01-15 09:01:50,110,59.91,0.2012,10.069,1500.4,bearing_wear
2025-01-15 09:01:51,111,59.86,0.1996,9.916,1501.0,bearing_wear
2025-01-15 09:01:52,112,60.1,0.2006,9.981,1499.5,bearing_wear
2025-01-15 09:01:53,113,60.02,0.1977,9.864,1500.3,bearing_wear
2025-01-15 09:01:54,114,60.08,0.1986,9.968,1497.6,bearing_wear
2025-01-15 09:01:55,115,59.89,0.2039,10.056,1500.5,bearing_wear
2025-01-15 09:01:56,116,59.83,0.2001,9.958,1500.7,bearing_wear
2025-01-15 09:01:57,117,60.23,0.1999,9.968,1496.2,bearing_wear
2025-01-15 09:01:58,118,60.01,0.1994,10.016,1497.6,bearing_wear
2025-01-15 09:01:59,119,59.99,0.2018,10.039,1501.7,bearing_wear
2025-01-15 09:02:00,120,60.08,0.2001,9.982,1497.2,bearing_wear
2025-01-15 09:02:01,121,60.02,0.2041,9.988,1493.6,bearing_wear
2025-01-15 09:02:02,122,59.85,0.2004,10.042,1502.0,bearing_wear
2025-01-15 09:02:03,123,59.97,0.2045,10.015,1502.3,bearing_wear
2025-01-15 09:02:04,124,60.02,0.2008,9.988,1501.6,bearing_wear
2025-01-15 09:02:05,125,60.12,0.2022,10.019,1500.6,bearing_wear
2025-01-15 09:02:06,126,60.16,0.2014,10.008,1503.6,bearing_wear
2025-01-15 09:02:07,127,60.05,0.204,10.017,1503.3,bearing_wear
2025-01-15 09:02:08,128,60.05,0.206,10.105,1497.7,bearing_wear
2025-01-15 09:02:09,129,60.01,0.202,9.99,1496.2,bearing_wear
2025-01-15 09:02:10,130,60.11,0.2034,9.979,1503.7,bearing_wear
2025-01-15 09:02:11,131,59.97,0.2046,10.078,1499.5,bearing_wear
2025-01-15 09:02:12,132,60.11,0.2087,9.972,1497.7,bearing_wear
2025-01-15 09:02:13,133,60.21,0.207,10.094,1499.1,bearing_wear
2025-01-15 09:02:14,134,60.06,0.2055,9.999,1496.3,bearing_wear
2025-01-15 09:02:15,135,60.25,0.2075,10.013,1500.1,bearing_wear
2025-01-15 09:02:16,136,60.11,0.2112,10.047,1497.8,bearing_wear
2025-01-15 09:02:17,137,60.29,0.2092,10.071,1505.2,bearing_wear
2025-01-15 09:02:18,138,60.33,0.2068,10.061,1497.8,bearing_wear
2025-01-15 09:02:19,139,60.2,0.212,10.002,1500.8,bearing_wear
2025-01-15 09:02:20,140,60.31,0.2087,9.994,1504.0,bearing_wear
2025-01-15 09:02:21,141,60.31,0.2131,10.03,1502.6,bearing_wear
2025-01-15 09:02:22,142,60.3,0.2119,10.02,1501.0,bearing_wear
2025-01-15 09:02:23,143,60.24,0.2146,9.982,1500.1,bearing_wear
2025-01-15 09:02:24,144,60.25,0.2115,10.036,1503.9,bearing_wear
2025-01-15 09:02:25,145,60.19,0.2134,10.065,1507.3,bearing_wear
2025-01-15 09:02:26,146,60.34,0.2142,10.025,1503.2,bearing_wear
2025-01-15 09:02:27,147,60.33,0.2181,10.095,1496.2,bearing_wear
2025-01-15 09:02:28,148,60.39,0.2127,10.038,1494.8,bearing_wear
2025-01-15 09:02:29,149,60.63,0.2127,10.01,1499.3,bearing_wear
2025-01-15 09:02:30,150,60.21,0.2112,10.024,1498.6,bearing_wear
2025-01-15 09:02:31,151,60.38,0.2185,9.991,1503.4,bearing_wear
2025-01-15 09:02:32,152,60.42,0.2143,9.968,1500.7,bearing_wear
2025-01-15 09:02:33,153,60.28,0.2174,10.044,1499.1,bearing_wear
2025-01-15 09:02:34,154,60.49,0.2186,9.979,1497.9,bearing_wear
2025-01-15 09:02:35,155,60.43,0.2187,10.004,1498.4,bearing_wear
2025-01-15 09:02:36,156,60.76,0.2193,10.018,1504.4,bearing_wear
2025-01-15 09:02:37,157,60.45,0.2182,10.042,1503.5,bearing_wear
2025-01-15 09:02:38,158,60.39,0.2197,10.047,1498.9,bearing_wear
2025-01-15 09:02:39,159,60.42,0.2186,10.027,1495.2,bearing_wear
2025-01-15 09:02:40,160,60.42,0.2223,9.928,1497.3,bearing_wear
2025-01-15 09:02:41,161,60.42,0.2202,10.015,1497.7,bearing_wear
2025-01-15 09:02:42,162,60.56,0.2183,9.987,1498.7,bearing_wear
2025-01-15 09:02:43,163,60.63,0.2183,10.021,1496.9,bearing_wear
2025-01-15 09:02:44,164,60.62,0.2251,10.077,1500.1,bearing_wear
2025-01-15 09:02:45,165,60.59,0.2259,10.068,1500.3,bearing_wear
2025-01-15 09:02:46,166,60.66,0.2262,10.04,1496.9,bearing_wear
2025-01-15 09:02:47,167,60.55,0.2262,10.055,1492.5,bearing_wear
2025-01-15 09:02:48,168,60.56,0.2282,9.956,1498.2,bearing_wear
2025-01-15 09:02:49,169,60.73,0.2289,10.04,1498.5,bearing_wear
2025-01-15 09:02:50,170,60.67,0.2252,10.062,1501.3,bearing_wear
2025-01-15 09:02:51,171,60.67,0.2261,9.997,1498.3,bearing_wear
2025-01-15 09:02:52,172,60.66,0.2285,10.053,1499.4,bearing_wear
2025-01-15 09:02:53,173,60.78,0.2258,10.014,1500.9,bearing_wear
2025-01-15 09:02:54,174,60.58,0.2282,10.084,1495.3,bearing_wear
2025-01-15 09:02:55,175,60.77,0.2315,10.09,1496.2,bearing_wear
2025-01-15 09:02:56,176,60.54,0.2287,10.008,1501.3,bearing_wear
2025-01-15 09:02:57,177,60.76,0.2298,10.109,1498.2,bearing_wear
2025-01-15 09:02:58,178,60.73,0.2296,10.027,1501.3,bearing_wear
2025-01-15 09:02:59,179,60.74,0.2338,10.14,1504.2,bearing_wear
2025-01-15 09:03:00,180,60.65,0.2326,10.013,1494.5,bearing_wear
2025-01-15 09:03:01,181,60.72,0.232,10.041,1500.1,bearing_wear
2025-01-15 09:03:02,182,60.8,0.2316,10.049,1501.6,bearing_wear
2025-01-15 09:03:03,183,60.88,0.231,10.002,1499.3,bearing_wear
2025-01-15 09:03:04,184,60.76,0.2378,9.954,1495.3,bearing_wear
2025-01-15 09:03:05,185,60.79,0.2336,10.001,1500.9,bearing_wear
2025-01-15 09:03:06,186,60.86,0.2334,10.095,1498.4,bearing_wear
2025-01-15 09:03:07,187,60.86,0.2319,10.025,1497.0,bearing_wear
2025-01-15 09:03:08,188,60.73,0.2382,10.026,1498.2,bearing_wear
2025-01-15 09:03:09,189,60.81,0.2365,10.119,1498.6,bearing_wear
2025-01-15 09:03:10,190,60.97,0.2343,10.068,1498.5,bearing_wear
2025-01-15 09:03:11,191,60.97,0.242,10.079,1495.2,bearing_wear
2025-01-15 09:03:12,192,60.66,0.239,10.087,1499.8,bearing_wear
2025-01-15 09:03:13,193,60.99,0.2393,10.0,1499.6,bearing_wear
2025-01-15 09:03:14,194,61.05,0.2393,10.052,1497.3,bearing_wear
2025-01-15 09:03:15,195,61.02,0.2437,10.054,1497.0,bearing_wear
2025-01-15 09:03:16,196,60.93,0.2399,10.04,1494.6,bearing_wear
2025-01-15 09:03:17,197,60.94,0.241,9.993,1502.3,bearing_wear
2025-01-15 09:03:18,198,61.08,0.2408,10.072,1502.5,bearing_wear
2025-01-15 09:03:19,199,61.03,0.2393,9.966,1500.3,bearing_wear
2025-01-15 09:03:20,200,61.17,0.2428,10.003,1491.1,bearing_wear
2025-01-15 09:03:21,201,60.91,0.2392,10.01,1497.4,bearing_wear
2025-01-15 09:03:22,202,61.15,0.2389,10.031,1497.7,bearing_wear
2025-01-15 09:03:23,203,61.02,0.2468,10.094,1499.6,bearing_wear
2025-01-15 09:03:24,204,61.06,0.2399,10.135,1505.3,bearing_wear
2025-01-15 09:03:25,205,60.95,0.245,10.139,1498.9,bearing_wear
2025-01-15 09:03:26,206,61.05,0.2465,10.094,1500.0,bearing_wear
2025-01-15 09:03:27,207,61.19,0.2409,10.076,1503.3,bearing_wear
2025-01-15 09:03:28,208,61.03,0.2466,9.938,1497.8,bearing_wear
2025-01-15 09:03:29,209,61.11,0.249,10.112,1499.4,bearing_wear
2025-01-15 09:03:30,210,61.21,0.248,10.188,1494.9,bearing_wear
2025-01-15 09:03:31,211,61.15,0.2475,10.08,1501.6,bearing_wear
2025-01-15 09:03:32,212,61.1,0.2484,10.069,1496.9,bearing_wear
2025-01-15 09:03:33,213,61.03,0.249,10.093,1493.4,bearing_wear
2025-01-15 09:03:34,214,61.13,0.2491,10.095,1497.8,bearing_wear
2025-01-15 09:03:35,215,61.15,0.249,10.066,1502.3,bearing_wear
2025-01-15 09:03:36,216,61.19,0.2519,10.041,1497.9,bearing_wear
2025-01-15 09:03:37,217,61.31,0.2509,10.079,1498.5,bearing_wear
2025-01-15 09:03:38,218,61.22,0.2514,9.993,1498.1,bearing_wear
2025-01-15 09:03:39,219,61.16,0.2505,9.968,1499.5,bearing_wear
2025-01-15 09:03:40,220,61.3,0.2499,10.131,1501.2,bearing_wear
2025-01-15 09:03:41,221,61.23,0.2509,10.04,1497.7,bearing_wear
2025-01-15 09:03:42,222,61.35,0.2526,10.1,1499.5,bearing_wear
2025-01-15 09:03:43,223,61.29,0.2563,10.142,1497.4,bearing_wear
2025-01-15 09:03:44,224,61.25,0.2555,10.126,1494.1,bearing_wear
2025-01-15 09:03:45,225,61.4,0.2549,10.038,1502.6,bearing_wear
2025-01-15 09:03:46,226,61.3,0.2559,10.082,1497.4,bearing_wear
2025-01-15 09:03:47,227,61.17,0.2513,10.009,1497.9,bearing_wear
2025-01-15 09:03:48,228,61.24,0.2573,10.062,1497.3,bearing_wear
2025-01-15 09:03:49,229,61.33,0.2568,10.12,1490.5,bearing_wear
2025-01-15 09:03:50,230,61.24,0.2557,10.07,1500.8,bearing_wear
2025-01-15 09:03:51,231,61.48,0.2591,9.927,1494.5,bearing_wear
2025-01-15 09:03:52,232,61.47,0.2586,9.957,1496.5,bearing_wear
2025-01-15 09:03:53,233,61.52,0.2579,10.031,1501.2,bearing_wear
2025-01-15 09:03:54,234,61.35,0.2591,10.138,1498.0,bearing_wear
2025-01-15 09:03:55,235,61.43,0.2573,10.082,1500.4,bearing_wear
2025-01-15 09:03:56,236,61.6,0.2588,10.08,1499.3,bearing_wear
2025-01-15 09:03:57,237,61.43,0.2602,10.007,1502.0,bearing_wear
2025-01-15 09:03:58,238,61.5,0.2627,10.081,1497.4,bearing_wear
2025-01-15 09:03:59,239,61.57,0.2667,9.961,1502.2,bearing_wear
2025-01-15 09:04:00,240,61.47,0.2608,10.092,1502.2,bearing_wear
2025-01-15 09:04:01,241,61.45,0.2611,10.135,1494.1,bearing_wear
2025-01-15 09:04:02,242,61.6,0.2639,10.035,1502.2,bearing_wear
2025-01-15 09:04:03,243,61.54,0.2654,10.131,1494.4,bearing_wear
2025-01-15 09:04:04,244,61.6,0.2632,10.042,1496.3,bearing_wear
2025-01-15 09:04:05,245,61.65,0.2639,10.085,1495.1,bearing_wear
2025-01-15 09:04:06,246,61.4,0.265,10.072,1500.4,bearing_wear
2025-01-15 09:04:07,247,61.58,0.2674,10.084,1498.3,bearing_wear
2025-01-15 09:04:08,248,61.58,0.2681,10.156,1497.1,bearing_wear
2025-01-15 09:04:09,249,61.67,0.2676,10.125,1501.1,bearing_wear
2025-01-15 09:04:10,250,61.57,0.2664,10.047,1496.3,bearing_wear
2025-01-15 09:04:11,251,61.6,0.2683,9.944,1496.7,bearing_wear
2025-01-15 09:04:12,252,61.49,0.2681,10.127,1495.7,bearing_wear
2025-01-15 09:04:13,253,61.76,0.2701,10.121,1500.7,bearing_wear
2025-01-15 09:04:14,254,61.63,0.2702,10.092,1499.7,bearing_wear
2025-01-15 09:04:15,255,61.68,0.2689,10.056,1499.1,bearing_wear
2025-01-15 09:04:16,256,61.65,0.269,10.165,1494.8,bearing_wear
2025-01-15 09:04:17,257,61.69,0.2714,9.996,1500.3,bearing_wear
2025-01-15 09:04:18,258,61.72,0.275,10.047,1499.6,bearing_wear
2025-01-15 09:04:19,259,61.84,0.269,10.014,1493.3,bearing_wear
2025-01-15 09:04:20,260,61.58,0.272,10.106,1496.3,bearing_wear
2025-01-15 09:04:21,261,61.89,0.2736,10.065,1497.1,bearing_wear
2025-01-15 09:04:22,262,61.62,0.2741,10.194,1493.3,bearing_wear
2025-01-15 09:04:23,263,61.81,0.2734,10.09,1496.6,bearing_wear
2025-01-15 09:04:24,264,61.78,0.2765,10.078,1497.2,bearing_wear
2025-01-15 09:04:25,265,61.7,0.2758,10.119,1500.8,bearing_wear
2025-01-15 09:04:26,266,61.88,0.2784,10.055,1495.1,bearing_wear
2025-01-15 09:04:27,267,61.73,0.275,10.038,1503.3,bearing_wear
2025-01-15 09:04:28,268,62.04,0.2765,10.119,1500.4,bearing_wear
2025-01-15 09:04:29,269,61.92,0.2823,10.069,1500.9,bearing_wear
2025-01-15 09:04:30,270,61.9,0.2802,10.143,1501.8,bearing_wear
2025-01-15 09:04:31,271,61.75,0.2771,10.111,1495.6,bearing_wear
2025-01-15 09:04:32,272,61.83,0.2787,10.101,1501.3,bearing_wear
2025-01-15 09:04:33,273,61.92,0.2794,10.099,1488.5,bearing_wear
2025-01-15 09:04:34,274,61.92,0.2786,10.092,1494.5,bearing_wear
2025-01-15 09:04:35,275,61.94,0.2829,10.117,1494.2,bearing_wear
2025-01-15 09:04:36,276,62.07,0.2813,10.078,1499.1,bearing_wear
2025-01-15 09:04:37,277,61.99,0.2792,10.0,1498.7,bearing_wear
2025-01-15 09:04:38,278,61.9,0.2825,10.103,1492.0,bearing_wear
2025-01-15 09:04:39,279,62.06,0.288,10.076,1491.8,bearing_wear
2025-01-15 09:04:40,280,62.11,0.2834,10.031,1497.9,bearing_wear
2025-01-15 09:04:41,281,61.92,0.2859,10.14,1495.4,bearing_wear
2025-01-15 09:04:42,282,61.9,0.2816,10.082,1499.9,bearing_wear
2025-01-15 09:04:43,283,62.15,0.2818,10.015,1496.7,bearing_wear
2025-01-15 09:04:44,284,62.04,0.2854,10.099,1491.7,bearing_wear
2025-01-15 09:04:45,285,62.34,0.2882,10.069,1497.3,bearing_wear
2025-01-15 09:04:46,286,62.02,0.2903,10.019,1495.4,bearing_wear
2025-01-15 09:04:47,287,62.11,0.2886,10.12,1497.9,bearing_wear
2025-01-15 09:04:48,288,62.12,0.2886,10.052,1500.5,bearing_wear
2025-01-15 09:04:49,289,62.25,0.2846,10.142,1493.8,bearing_wear
2025-01-15 09:04:50,290,62.38,0.2895,10.061,1497.3,bearing_wear
2025-01-15 09:04:51,291,62.05,0.2842,10.156,1498.7,bearing_wear
2025-01-15 09:04:52,292,62.2,0.289,10.129,1491.1,bearing_wear
2025-01-15 09:04:53,293,62.2,0.2905,10.114,1498.0,bearing_wear
2025-01-15 09:04:54,294,62.16,0.2911,10.071,1498.2,bearing_wear
2025-01-15 09:04:55,295,62.2,0.2917,10.155,1494.1,bearing_wear
2025-01-15 09:04:56,296,62.36,0.2926,10.135,1498.4,bearing_wear
2025-01-15 09:04:57,297,62.25,0.2939,10.093,1494.0,bearing_wear
2025-01-15 09:04:58,298,62.12,0.2909,10.14,1503.8,bearing_wear
2025-01-15 09:04:59,299,62.26,0.2912,10.061,1497.2,bearing_wear
2025-01-15 09:05:00,300,62.25,0.2899,10.049,1495.6,bearing_wear
2025-01-15 09:05:01,301,62.22,0.2924,10.108,1500.6,bearing_wear
2025-01-15 09:05:02,302,62.26,0.297,10.117,1503.1,bearing_wear
2025-01-15 09:05:03,303,62.14,0.2938,10.136,1500.4,bearing_wear
2025-01-15 09:05:04,304,62.34,0.2938,10.118,1493.9,bearing_wear
2025-01-15 09:05:05,305,62.37,0.2951,10.178,1498.7,bearing_wear
2025-01-15 09:05:06,306,62.25,0.2995,10.052,1490.3,bearing_wear
2025-01-15 09:05:07,307,62.23,0.3008,10.145,1500.3,bearing_wear
2025-01-15 09:05:08,308,62.26,0.2986,10.129,1495.0,bearing_wear
2025-01-15 09:05:09,309,62.58,0.2951,10.186,1490.8,bearing_wear
2025-01-15 09:05:10,310,62.41,0.3003,10.125,1498.0,bearing_wear
2025-01-15 09:05:11,311,62.42,0.2978,10.135,1493.3,bearing_wear
2025-01-15 09:05:12,312,62.62,0.2997,10.208,1492.9,bearing_wear
2025-01-15 09:05:13,313,62.38,0.3044,10.16,1496.2,bearing_wear
2025-01-15 09:05:14,314,62.38,0.3024,10.152,1494.6,bearing_wear
2025-01-15 09:05:15,315,62.42,0.2989,10.102,1491.1,bearing_wear
2025-01-15 09:05:16,316,62.48,0.3045,10.129,1496.6,bearing_wear
2025-01-15 09:05:17,317,62.54,0.3025,10.041,1501.2,bearing_wear
2025-01-15 09:05:18,318,62.37,0.3029,10.082,1497.3,bearing_wear
2025-01-15 09:05:19,319,62.47,0.3046,10.157,1494.2,bearing_wear
2025-01-15 09:05:20,320,62.45,0.3055,10.036,1493.1,bearing_wear
2025-01-15 09:05:21,321,62.58,0.3054,10.13,1500.2,bearing_wear
2025-01-15 09:05:22,322,62.6,0.3051,10.127,1502.2,bearing_wear
2025-01-15 09:05:23,323,62.54,0.3047,10.146,1494.3,bearing_wear
2025-01-15 09:05:24,324,62.47,0.3072,10.043,1495.4,bearing_wear
2025-01-15 09:05:25,325,62.64,0.31,10.027,1495.1,bearing_wear
2025-01-15 09:05:26,326,62.68,0.3061,10.184,1493.8,bearing_wear
2025-01-15 09:05:27,327,62.44,0.3084,10.135,1492.9,bearing_wear
2025-01-15 09:05:28,328,62.53,0.3087,10.151,1498.0,bearing_wear
2025-01-15 09:05:29,329,62.69,0.3107,10.211,1498.0,bearing_wear
2025-01-15 09:05:30,330,62.47,0.3098,10.14,1494.8,bearing_wear
2025-01-15 09:05:31,331,62.74,0.3118,10.034,1497.3,bearing_wear
2025-01-15 09:05:32,332,62.52,0.3086,10.117,1501.3,bearing_wear
2025-01-15 09:05:33,333,62.72,0.3119,10.174,1494.0,bearing_wear
2025-01-15 09:05:34,334,62.54,0.3094,10.112,1501.0,bearing_wear
2025-01-15 09:05:35,335,62.62,0.3102,10.119,1498.1,bearing_wear
2025-01-15 09:05:36,336,62.71,0.313,10.105,1491.1,bearing_wear
2025-01-15 09:05:37,337,62.61,0.3127,10.209,1497.9,bearing_wear
2025-01-15 09:05:38,338,62.76,0.312,10.198,1494.4,bearing_wear
2025-01-15 09:05:39,339,62.58,0.3176,10.046,1493.7,bearing_wear
2025-01-15 09:05:40,340,62.63,0.3153,10.233,1493.8,bearing_wear
2025-01-15 09:05:41,341,62.66,0.3131,10.099,1496.7,bearing_wear
2025-01-15 09:05:42,342,62.72,0.3186,10.24,1493.9,bearing_wear
2025-01-15 09:05:43,343,62.81,0.3168,10.074,1496.8,bearing_wear
2025-01-15 09:05:44,344,62.85,0.3163,10.195,1490.5,bearing_wear
2025-01-15 09:05:45,345,62.88,0.3177,10.112,1491.4,bearing_wear
2025-01-15 09:05:46,346,62.84,0.3196,10.133,1494.0,bearing_wear
2025-01-15 09:05:47,347,63.05,0.3183,10.186,1494.7,bearing_wear
2025-01-15 09:05:48,348,62.76,0.3191,10.106,1495.7,bearing_wear
