timestamp,operating_time_sec,temperature_c,vibration_g,current_a,rpm,fault_type
2025-01-15 09:02:44,164,60.83,0.1988,9.995,1499.2,cooling_fault
2025-01-15 09:02:45,165,61.08,0.2007,9.967,1500.5,cooling_fault
2025-01-15 09:02:46,166,61.08,0.1978,10.028,1499.8,cooling_fault
2025-01-15 09:02:47,167,61.33,0.2015,9.993,1500.5,cooling_fault
2025-01-15 09:02:48,168,61.14,0.2002,10.048,1497.6,cooling_fault
2025-01-15 09:02:49,169,61.32,0.1993,10.031,1496.2,cooling_fault
2025-01-15 09:02:50,170,61.21,0.1995,10.021,1499.7,cooling_fault
2025-01-15 09:02:51,171,61.24,0.1988,10.007,1502.7,cooling_fault
2025-01-15 09:02:52,172,61.26,0.2017,10.008,1501.3,cooling_fault
2025-01-15 09:02:53,173,61.37,0.2008,10.03,1499.0,cooling_fault
2025-01-15 09:02:54,174,61.43,0.201,9.982,1501.5,cooling_fault
2025-01-15 09:02:55,175,61.38,0.2037,10.04,1503.4,cooling_fault
2025-01-15 09:02:56,176,61.43,0.2022,10.035,1499.0,cooling_fault
2025-01-15 09:02:57,177,61.34,0.1993,10.01,1495.7,cooling_fault
2025-01-15 09:02:58,178,61.5,0.2002,10.01,1497.9,cooling_fault
2025-01-15 09:02:59,179,61.34,0.203,10.033,1503.7,cooling_fault
2025-01-15 09:03:00,180,61.57,0.2038,10.019,1504.1,cooling_fault
2025-01-15 09:03:01,181,61.45,0.2001,9.991,1500.0,cooling_fault
2025-01-15 09:03:02,182,61.59,0.1987,10.082,1500.6,cooling_fault
2025-01-15 09:03:03,183,61.62,0.2015,10.061,1496.6,cooling_fault
2025-01-15 09:03:04,184,61.62,0.1965,10.005,1500.5,cooling_fault
2025-01-15 09:03:05,185,61.59,0.2006,10.093,1501.3,cooling_fault
2025-01-15 09:03:06,186,61.67,0.2014,10.037,1497.0,cooling_fault
2025-01-15 09:03:07,187,61.72,0.1999,10.042,1497.5,cooling_fault
2025-01-15 09:03:08,188,61.76,0.195,10.078,1499.8,cooling_fault
2025-01-15 09:03:09,189,61.67,0.1997,10.006,1501.2,cooling_fault
2025-01-15 09:03:10,190,61.8,0.2036,10.043,1498.3,cooling_fault
2025-01-15 09:03:11,191,61.7,0.1998,10.052,1495.5,cooling_fault
2025-01-15 09:03:12,192,61.77,0.202,10.02,1499.3,cooling_fault
2025-01-15 09:03:13,193,61.88,0.1962,10.048,1495.3,cooling_fault
2025-01-15 09:03:14,194,61.87,0.1989,9.958,1500.7,cooling_fault
2025-01-15 09:03:15,195,61.9,0.2008,10.016,1497.0,cooling_fault
2025-01-15 09:03:16,196,61.91,0.1999,9.983,1502.7,cooling_fault
2025-01-15 09:03:17,197,61.88,0.2007,10.067,1505.1,cooling_fault
2025-01-15 09:03:18,198,62.09,0.2013,10.053,1498.8,cooling_fault
2025-01-15 09:03:19,199,61.93,0.198,9.907,1501.5,cooling_fault
2025-01-15 09:03:20,200,62.1,0.2019,10.013,1501.7,cooling_fault
2025-01-15 09:03:21,201,61.99,0.2012,10.106,1494.4,cooling_fault
2025-01-15 09:03:22,202,61.99,0.2005,9.924,1499.2,cooling_fault
2025-01-15 09:03:23,203,62.04,0.2033,10.081,1503.8,cooling_fault
2025-01-15 09:03:24,204,62.29,0.2022,10.039,1502.5,cooling_fault
2025-01-15 09:03:25,205,62.09,0.1999,10.006,1500.9,cooling_fault
2025-01-15 09:03:26,206,62.17,0.2002,10.055,1498.5,cooling_fault
2025-01-15 09:03:27,207,62.33,0.2024,10.002,1497.2,cooling_fault
2025-01-15 09:03:28,208,62.23,0.2006,10.017,1501.7,cooling_fault
2025-01-15 09:03:29,209,62.18,0.1994,9.914,1495.8,cooling_fault
2025-01-15 09:03:30,210,62.2,0.2037,10.046,1500.3,cooling_fault
2025-01-15 09:03:31,211,62.38,0.2004,10.0,1502.5,cooling_fault
2025-01-15 09:03:32,212,62.29,0.2008,10.017,1501.5,cooling_fault
2025-01-15 09:03:33,213,62.3,0.1989,10.009,1498.5,cooling_fault
2025-01-15 09:03:34,214,62.34,0.2012,10.122,1493.1,cooling_fault
2025-01-15 09:03:35,215,62.39,0.1958,9.996,1497.2,cooling_fault
2025-01-15 09:03:36,216,62.42,0.2015,10.044,1501.1,cooling_fault
2025-01-15 09:03:37,217,62.37,0.2026,9.96,1499.2,cooling_fault
2025-01-15 09:03:38,218,62.33,0.2017,10.062,1500.8,cooling_fault
2025-01-15 09:03:39,219,62.58,0.2014,10.044,1499.3,cooling_fault
2025-01-15 09:03:40,220,62.64,0.2011,10.037,1495.9,cooling_fault
2025-01-15 09:03:41,221,62.48,0.1994,9.962,1496.2,cooling_fault
2025-01-15 09:03:42,222,62.54,0.1991,9.975,1495.9,cooling_fault
2025-01-15 09:03:43,223,62.6,0.1976,9.971,1495.2,cooling_fault
2025-01-15 09:03:44,224,62.5,0.1974,10.068,1500.1,cooling_fault
2025-01-15 09:03:45,225,62.59,0.2032,10.044,1495.2,cooling_fault
2025-01-15 09:03:46,226,62.6,0.1993,10.004,1500.5,cooling_fault
2025-01-15 09:03:47,227,62.75,0.2029,10.017,1496.4,cooling_fault
2025-01-15 09:03:48,228,62.69,0.2033,10.082,1493.0,cooling_fault
2025-01-15 09:03:49,229,62.66,0.2016,10.075,1500.6,cooling_fault
2025-01-15 09:03:50,230,62.57,0.1999,10.033,1496.9,cooling_fault
2025-01-15 09:03:51,231,62.8,0.2013,10.01,1498.1,cooling_fault
2025-01-15 09:03:52,232,62.77,0.2019,10.037,1499.0,cooling_fault
2025-01-15 09:03:53,233,62.58,0.2052,9.969,1499.4,cooling_fault
2025-01-15 09:03:54,234,62.8,0.1995,10.018,1498.2,cooling_fault
2025-01-15 09:03:55,235,62.91,0.2034,10.044,1495.6,cooling_fault
2025-01-15 09:03:56,236,63.02,0.204,10.01,1499.1,cooling_fault
2025-01-15 09:03:57,237,63.0,0.2007,10.109,1501.1,cooling_fault
2025-01-15 09:03:58,238,62.93,0.2043,10.026,1501.3,cooling_fault
2025-01-15 09:03:59,239,63.09,0.2038,9.986,1506.9,cooling_fault
2025-01-15 09:04:00,240,62.9,0.2026,10.06,1499.8,cooling_fault
2025-01-15 09:04:01,241,63.15,0.2032,10.007,1499.3,cooling_fault
2025-01-15 09:04:02,242,63.19,0.2029,10.08,1499.5,cooling_fault
2025-01-15 09:04:03,243,63.15,0.2042,10.023,1496.8,cooling_fault
2025-01-15 09:04:04,244,62.97,0.2017,10.04,1498.1,cooling_fault
2025-01-15 09:04:05,245,62.82,0.2006,10.071,1495.9,cooling_fault
2025-01-15 09:04:06,246,63.32,0.2003,10.111,1498.4,cooling_fault
2025-01-15 09:04:07,247,63.16,0.2007,10.026,1497.7,cooling_fault
2025-01-15 09:04:08,248,63.15,0.204,10.028,1503.9,cooling_fault
2025-01-15 09:04:09,249,63.21,0.201,10.066,1501.9,cooling_fault
2025-01-15 09:04:10,250,63.31,0.1995,10.119,1499.1,cooling_fault
2025-01-15 09:04:11,251,63.07,0.1986,10.034,1498.9,cooling_fault
2025-01-15 09:04:12,252,63.36,0.2016,10.022,1500.6,cooling_fault
2025-01-15 09:04:13,253,63.39,0.2027,10.007,1499.7,cooling_fault
2025-01-15 09:04:14,254,63.41,0.199,10.018,1499.7,cooling_fault
2025-01-15 09:04:15,255,63.43,0.2001,9.957,1501.4,cooling_fault
2025-01-15 09:04:16,256,63.21,0.2018,10.128,1501.1,cooling_fault
2025-01-15 09:04:17,257,63.38,0.1989,10.059,1499.0,cooling_fault
2025-01-15 09:04:18,258,63.56,0.2017,10.07,1502.8,cooling_fault
2025-01-15 09:04:19,259,63.47,0.2054,10.164,1495.0,cooling_fault
2025-01-15 09:04:20,260,63.64,0.2028,10.065,1499.1,cooling_fault
2025-01-15 09:04:21,261,63.58,0.2058,10.094,1499.1,cooling_fault
2025-01-15 09:04:22,262,63.53,0.1974,10.019,1499.4,cooling_fault
2025-01-15 09:04:23,263,63.71,0.2,10.055,1502.7,cooling_fault
2025-01-15 09:04:24,264,63.7,0.2022,10.006,1499.2,cooling_fault
2025-01-15 09:04:25,265,63.79,0.206,10.113,1500.1,cooling_fault
2025-01-15 09:04:26,266,63.75,0.2013,9.951,1498.7,cooling_fault
2025-01-15 09:04:27,267,63.55,0.1999,10.028,1498.0,cooling_fault
2025-01-15 09:04:28,268,63.69,0.2037,10.029,1499.8,cooling_fault
2025-01-15 09:04:29,269,63.59,0.2003,10.05,1502.2,cooling_fault
2025-01-15 09:04:30,270,63.62,0.2019,10.042,1502.2,cooling_fault
2025-01-15 09:04:31,271,63.92,0.2028,10.055,1503.6,cooling_fault
2025-01-15 09:04:32,272,63.83,0.2037,10.111,1495.9,cooling_fault
2025-01-15 09:04:33,273,63.8,0.2027,10.057,1501.0,cooling_fault
2025-01-15 09:04:34,274,63.85,0.2057,10.166,1500.1,cooling_fault
2025-01-15 09:04:35,275,64.08,0.2,10.108,1494.8,cooling_fault
2025-01-15 09:04:36,276,64.03,0.2023,9.982,1499.4,cooling_fault
2025-01-15 09:04:37,277,64.05,0.2034,10.03,1497.7,cooling_fault
2025-01-15 09:04:38,278,64.08,0.203,10.033,1501.1,cooling_fault
2025-01-15 09:04:39,279,63.98,0.2024,9.989,1496.9,cooling_fault
2025-01-15 09:04:40,280,63.86,0.1987,10.058,1498.2,cooling_fault
2025-01-15 09:04:41,281,63.88,0.2006,10.062,1499.0,cooling_fault
2025-01-15 09:04:42,282,64.17,0.1997,9.883,1501.7,cooling_fault
2025-01-15 09:04:43,283,64.22,0.201,9.963,1497.7,cooling_fault
2025-01-15 09:04:44,284,64.11,0.2009,10.094,1499.6,cooling_fault
2025-01-15 09:04:45,285,64.14,0.1993,10.01,1496.4,cooling_fault
2025-01-15 09:04:46,286,64.15,0.1987,10.014,1491.8,cooling_fault
2025-01-15 09:04:47,287,64.16,0.2009,10.055,1504.3,cooling_fault
2025-01-15 09:04:48,288,64.26,0.1984,10.102,1502.4,cooling_fault
2025-01-15 09:04:49,289,64.14,0.2028,10.107,1498.3,cooling_fault
2025-01-15 09:04:50,290,64.37,0.2043,9.995,1496.7,cooling_fault
2025-01-15 09:04:51,291,64.21,0.2002,10.097,1498.9,cooling_fault
2025-01-15 09:04:52,292,64.35,0.2001,10.189,1498.9,cooling_fault
2025-01-15 09:04:53,293,64.26,0.1993,10.017,1501.5,cooling_fault
2025-01-15 09:04:54,294,64.37,0.2025,10.033,1502.6,cooling_fault
2025-01-15 09:04:55,295,64.44,0.2021,9.99,1495.4,cooling_fault
2025-01-15 09:04:56,296,64.43,0.2,10.025,1498.1,cooling_fault
2025-01-15 09:04:57,297,64.5,0.2023,10.027,1497.6,cooling_fault
2025-01-15 09:04:58,298,64.48,0.2015,10.066,1500.2,cooling_fault
2025-01-15 09:04:59,299,64.54,0.2019,10.061,1496.6,cooling_fault
2025-01-15 09:05:00,300,64.4,0.203,10.126,1496.6,cooling_fault
2025-01-15 09:05:01,301,64.4,0.2036,10.097,1495.3,cooling_fault
2025-01-15 09:05:02,302,64.59,0.2005,10.008,1498.9,cooling_fault
2025-01-15 09:05:03,303,64.52,0.2044,10.092,1496.2,cooling_fault
2025-01-15 09:05:04,304,64.49,0.1987,10.096,1497.6,cooling_fault
2025-01-15 09:05:05,305,64.77,0.2045,9.996,1495.0,cooling_fault
2025-01-15 09:05:06,306,64.63,0.2023,10.109,1506.2,cooling_fault
2025-01-15 09:05:07,307,64.52,0.2021,10.026,1496.3,cooling_fault
2025-01-15 09:05:08,308,64.7,0.2,10.099,1496.2,cooling_fault
2025-01-15 09:05:09,309,64.79,0.2054,10.094,1500.2,cooling_fault
2025-01-15 09:05:10,310,64.87,0.2039,9.982,1499.4,cooling_fault
2025-01-15 09:05:11,311,64.94,0.1996,10.038,1499.4,cooling_fault
2025-01-15 09:05:12,312,64.89,0.1994,10.091,1499.3,cooling_fault
2025-01-15 09:05:13,313,64.69,0.2019,10.061,1496.0,cooling_fault
2025-01-15 09:05:14,314,64.71,0.2043,10.019,1497.0,cooling_fault
2025-01-15 09:05:15,315,64.86,0.2036,10.096,1494.7,cooling_fault
2025-01-15 09:05:16,316,65.09,0.2012,10.029,1499.2,cooling_fault
2025-01-15 09:05:17,317,64.91,0.2004,10.12,1501.7,cooling_fault
2025-01-15 09:05:18,318,65.07,0.2032,10.108,1495.0,cooling_fault
2025-01-15 09:05:19,319,65.11,0.2033,10.144,1497.0,cooling_fault
2025-01-15 09:05:20,320,64.85,0.2051,10.018,1497.4,cooling_fault
2025-01-15 09:05:21,321,64.99,0.2006,10.092,1501.1,cooling_fault
2025-01-15 09:05:22,322,65.04,0.2022,10.075,1495.7,cooling_fault
2025-01-15 09:05:23,323,65.08,0.1998,10.031,1491.4,cooling_fault
2025-01-15 09:05:24,324,65.1,0.2043,10.023,1502.2,cooling_fault
2025-01-15 09:05:25,325,65.08,0.2035,10.114,1493.3,cooling_fault
2025-01-15 09:05:26,326,65.1,0.2044,10.066,1500.1,cooling_fault
2025-01-15 09:05:27,327,65.24,0.2004,10.04,1498.5,cooling_fault
2025-01-15 09:05:28,328,65.24,0.2033,10.089,1494.2,cooling_fault
2025-01-15 09:05:29,329,65.22,0.2017,10.077,1495.3,cooling_fault
2025-01-15 09:05:30,330,65.08,0.2007,10.054,1495.7,cooling_fault
2025-01-15 09:05:31,331,65.33,0.2016,9.996,1494.9,cooling_fault
2025-01-15 09:05:32,332,65.3,0.2032,10.135,1499.7,cooling_fault
2025-01-15 09:05:33,333,65.41,0.2008,10.075,1490.9,cooling_fault
2025-01-15 09:05:34,334,65.37,0.1986,10.11,1501.8,cooling_fault
2025-01-15 09:05:35,335,65.37,0.2005,10.081,1497.3,cooling_fault
2025-01-15 09:05:36,336,65.39,0.2012,10.178,1500.0,cooling_fault
2025-01-15 09:05:37,337,65.45,0.2018,9.989,1492.1,cooling_fault
2025-01-15 09:05:38,338,65.56,0.2047,10.028,1494.4,cooling_fault
2025-01-15 09:05:39,339,65.42,0.2027,10.149,1490.5,cooling_fault
2025-01-15 09:05:40,340,65.32,0.2025,10.135,1500.7,cooling_fault
2025-01-15 09:05:41,341,65.55,0.2022,9.979,1498.8,cooling_fault
2025-01-15 09:05:42,342,65.41,0.2032,10.088,1503.5,cooling_fault
2025-01-15 09:05:43,343,65.54,0.2056,10.02,1494.3,cooling_fault
2025-01-15 09:05:44,344,65.57,0.2007,9.997,1498.0,cooling_fault
2025-01-15 09:05:45,345,65.68,0.2005,10.092,1499.2,cooling_fault
2025-01-15 09:05:46,346,65.85,0.2034,10.078,1496.9,cooling_fault
2025-01-15 09:05:47,347,65.68,0.2011,10.112,1498.5,cooling_fault
2025-01-15 09:05:48,348,65.65,0.2018,10.064,1496.0,cooling_fault
