timestamp,operating_time_sec,temperature_c,vibration_g,current_a,rpm,fault_type
2025-01-15 09:01:24,84,60.01,0.2028,10.033,1497.9,overload
2025-01-15 09:01:25,85,60.06,0.1995,10.033,1497.1,overload
2025-01-15 09:01:26,86,60.04,0.1989,10.019,1498.0,overload
2025-01-15 09:01:27,87,60.19,0.2018,10.054,1498.3,overload
2025-01-15 09:01:28,88,59.97,0.2008,10.063,1505.4,overload
2025-01-15 09:01:29,89,60.11,0.2018,9.842,1506.8,overload
2025-01-15 09:01:30,90,59.97,0.1998,9.917,1500.9,overload
2025-01-15 09:01:31,91,59.93,0.1991,10.006,1505.7,overload
2025-01-15 09:01:32,92,60.02,0.2027,10.033,1494.7,overload
2025-01-15 09:01:33,93,59.87,0.1983,10.039,1504.6,overload
2025-01-15 09:01:34,94,60.14,0.2016,9.945,1497.6,overload
2025-01-15 09:01:35,95,60.16,0.1984,9.972,1500.3,overload
2025-01-15 09:01:36,96,59.98,0.2004,9.946,1497.6,overload
2025-01-15 09:01:37,97,59.88,0.1994,10.057,1500.5,overload
2025-01-15 09:01:38,98,60.08,0.1999,9.999,1502.9,overload
2025-01-15 09:01:39,99,60.03,0.1989,9.903,1498.7,overload
2025-01-15 09:01:40,100,60.09,0.203,9.995,1502.1,overload
2025-01-15 09:01:41,101,59.94,0.1999,9.973,1504.3,overload
2025-01-15 09:01:42,102,60.05,0.1993,10.05,1504.1,overload
2025-01-15 09:01:43,103,60.08,0.1994,9.976,1502.7,overload
2025-01-15 09:01:44,104,60.23,0.2033,9.97,1502.1,overload
2025-01-15 09:01:45,105,59.94,0.1992,9.98,1500.5,overload
2025-01-15 09:01:46,106,60.11,0.1982,10.054,1500.6,overload
2025-01-15 09:01:47,107,59.97,0.1975,9.954,1498.9,overload
2025-01-15 09:01:48,108,60.04,0.2004,9.978,1496.4,overload
2025-01-15 09:01:49,109,60.19,0.199,9.965,1498.8,overload
2025-01-15 09:01:50,110,59.88,0.1992,9.991,1498.8,overload
2025-01-15 09:01:51,111,59.88,0.2007,10.057,1505.4,overload
2025-01-15 09:01:52,112,60.01,0.2039,10.03,1501.1,overload
2025-01-15 09:01:53,113,59.99,0.201,10.083,1503.4,overload
2025-01-15 09:01:54,114,60.22,0.202,10.027,1498.0,overload
2025-01-15 09:01:55,115,59.92,0.1988,9.994,1499.2,overload
2025-01-15 09:01:56,116,60.21,0.2016,10.08,1500.3,overload
2025-01-15 09:01:57,117,60.01,0.2016,9.992,1499.9,overload
2025-01-15 09:01:58,118,60.11,0.2009,10.085,1502.4,overload
2025-01-15 09:01:59,119,59.96,0.2013,10.021,1496.4,overload
2025-01-15 09:02:00,120,59.86,0.1977,9.946,1502.3,overload
2025-01-15 09:02:01,121,59.99,0.2026,10.075,1502.0,overload
2025-01-15 09:02:02,122,60.11,0.1996,10.024,1499.0,overload
2025-01-15 09:02:03,123,59.97,0.1984,10.057,1497.1,overload
2025-01-15 09:02:04,124,59.94,0.2004,10.058,1500.0,overload
2025-01-15 09:02:05,125,60.14,0.2008,10.03,1499.2,overload
2025-01-15 09:02:06,126,59.75,0.1998,9.993,1494.6,overload
2025-01-15 09:02:07,127,60.03,0.2012,10.101,1500.7,overload
2025-01-15 09:02:08,128,60.1,0.2015,10.029,1493.8,overload
2025-01-15 09:02:09,129,59.96,0.1996,10.039,1496.1,overload
2025-01-15 09:02:10,130,60.02,0.1991,9.984,1501.3,overload
2025-01-15 09:02:11,131,60.15,0.1998,10.093,1496.8,overload
2025-01-15 09:02:12,132,60.07,0.1998,10.103,1492.3,overload
2025-01-15 09:02:13,133,59.94,0.1997,9.947,1500.1,overload
2025-01-15 09:02:14,134,60.09,0.2032,9.969,1490.0,overload
2025-01-15 09:02:15,135,59.95,0.205,10.031,1496.8,overload
2025-01-15 09:02:16,136,60.18,0.1977,10.073,1493.8,overload
2025-01-15 09:02:17,137,60.21,0.2014,10.101,1499.9,overload
2025-01-15 09:02:18,138,60.18,0.1991,10.08,1497.1,overload
2025-01-15 09:02:19,139,60.22,0.1989,10.177,1496.5,overload
2025-01-15 09:02:20,140,60.14,0.2011,10.169,1493.2,overload
2025-01-15 09:02:21,141,59.97,0.2015,10.066,1494.7,overload
2025-01-15 09:02:22,142,60.07,0.1984,10.159,1489.5,overload
2025-01-15 09:02:23,143,60.16,0.2016,10.139,1489.6,overload
2025-01-15 09:02:24,144,60.27,0.2014,10.132,1493.7,overload
2025-01-15 09:02:25,145,60.17,0.1988,10.101,1494.5,overload
2025-01-15 09:02:26,146,60.31,0.2022,10.176,1487.1,overload
2025-01-15 09:02:27,147,60.08,0.2011,10.138,1490.7,overload
2025-01-15 09:02:28,148,60.28,0.1996,10.06,1491.4,overload
2025-01-15 09:02:29,149,59.93,0.1996,10.207,1494.8,overload
2025-01-15 09:02:30,150,60.25,0.2017,10.177,1490.7,overload
2025-01-15 09:02:31,151,60.1,0.2006,10.193,1490.1,overload
2025-01-15 09:02:32,152,60.27,0.2052,10.128,1492.0,overload
2025-01-15 09:02:33,153,60.18,0.2015,10.153,1491.9,overload
2025-01-15 09:02:34,154,60.15,0.2003,10.171,1488.2,overload
2025-01-15 09:02:35,155,60.26,0.2036,10.248,1490.7,overload
2025-01-15 09:02:36,156,60.34,0.2003,10.256,1491.7,overload
2025-01-15 09:02:37,157,60.29,0.2012,10.213,1491.0,overload
2025-01-15 09:02:38,158,60.45,0.2008,10.394,1488.0,overload
2025-01-15 09:02:39,159,60.21,0.2021,10.216,1484.5,overload
2025-01-15 09:02:40,160,60.26,0.2014,10.163,1486.2,overload
2025-01-15 09:02:41,161,60.19,0.2061,10.312,1490.4,overload
2025-01-15 09:02:42,162,60.29,0.2014,10.206,1486.9,overload
2025-01-15 09:02:43,163,60.37,0.2022,10.227,1489.8,overload
2025-01-15 09:02:44,164,60.43,0.2035,10.308,1487.3,overload
2025-01-15 09:02:45,165,60.29,0.2059,10.204,1488.2,overload
2025-01-15 09:02:46,166,60.14,0.2009,10.268,1481.3,overload
2025-01-15 09:02:47,167,60.25,0.2004,10.302,1482.5,overload
2025-01-15 09:02:48,168,60.32,0.2042,10.328,1479.7,overload
2025-01-15 09:02:49,169,60.33,0.2008,10.354,1483.4,overload
2025-01-15 09:02:50,170,60.41,0.2008,10.284,1486.8,overload
2025-01-15 09:02:51,171,60.46,0.2008,10.367,1480.7,overload
2025-01-15 09:02:52,172,60.27,0.2032,10.226,1483.3,overload
2025-01-15 09:02:53,173,60.22,0.2024,10.279,1482.0,overload
2025-01-15 09:02:54,174,60.18,0.1963,10.309,1486.4,overload
2025-01-15 09:02:55,175,60.35,0.2034,10.328,1482.7,overload
2025-01-15 09:02:56,176,60.53,0.2036,10.35,1488.7,overload
2025-01-15 09:02:57,177,60.36,0.2027,10.411,1484.8,overload
2025-01-15 09:02:58,178,60.5,0.2006,10.389,1486.4,overload
2025-01-15 09:02:59,179,60.26,0.2035,10.422,1481.6,overload
2025-01-15 09:03:00,180,60.33,0.1975,10.396,1486.6,overload
2025-01-15 09:03:01,181,60.36,0.206,10.285,1476.7,overload
2025-01-15 09:03:02,182,60.3,0.2016,10.487,1477.3,overload
2025-01-15 09:03:03,183,60.35,0.2012,10.433,1482.0,overload
2025-01-15 09:03:04,184,60.44,0.2034,10.377,1480.2,overload
2025-01-15 09:03:05,185,60.41,0.2066,10.366,1483.1,overload
2025-01-15 09:03:06,186,60.49,0.2012,10.431,1479.9,overload
2025-01-15 09:03:07,187,60.45,0.2032,10.413,1481.2,overload
2025-01-15 09:03:08,188,60.47,0.2013,10.471,1474.9,overload
2025-01-15 09:03:09,189,60.33,0.2019,10.514,1481.3,overload
2025-01-15 09:03:10,190,60.4,0.2046,10.461,1480.4,overload
2025-01-15 09:03:11,191,60.42,0.207,10.527,1480.8,overload
2025-01-15 09:03:12,192,60.57,0.2029,10.542,1477.7,overload
2025-01-15 09:03:13,193,60.44,0.2023,10.467,1478.1,overload
2025-01-15 09:03:14,194,60.42,0.2029,10.49,1475.8,overload
2025-01-15 09:03:15,195,60.41,0.2032,10.466,1474.3,overload
2025-01-15 09:03:16,196,60.57,0.2022,10.448,1478.0,overload
2025-01-15 09:03:17,197,60.45,0.2022,10.455,1480.3,overload
2025-01-15 09:03:18,198,60.4,0.2005,10.411,1475.1,overload
2025-01-15 09:03:19,199,60.38,0.2017,10.475,1472.2,overload
2025-01-15 09:03:20,200,60.39,0.2024,10.467,1468.0,overload
2025-01-15 09:03:21,201,60.61,0.2077,10.531,1470.6,overload
2025-01-15 09:03:22,202,60.4,0.2015,10.552,1474.9,overload
2025-01-15 09:03:23,203,60.61,0.2064,10.504,1476.4,overload
2025-01-15 09:03:24,204,60.71,0.2026,10.483,1476.7,overload
2025-01-15 09:03:25,205,60.51,0.2026,10.524,1472.0,overload
2025-01-15 09:03:26,206,60.63,0.2044,10.51,1474.5,overload
2025-01-15 09:03:27,207,60.73,0.2058,10.525,1477.7,overload
2025-01-15 09:03:28,208,60.44,0.2022,10.625,1475.2,overload
2025-01-15 09:03:29,209,60.55,0.202,10.609,1475.9,overload
2025-01-15 09:03:30,210,60.85,0.2039,10.574,1474.1,overload
2025-01-15 09:03:31,211,60.6,0.2041,10.613,1469.9,overload
2025-01-15 09:03:32,212,60.64,0.2034,10.563,1473.2,overload
2025-01-15 09:03:33,213,60.71,0.2039,10.53,1476.4,overload
2025-01-15 09:03:34,214,60.54,0.2034,10.545,1472.2,overload
2025-01-15 09:03:35,215,60.6,0.2023,10.565,1466.4,overload
2025-01-15 09:03:36,216,60.61,0.205,10.557,1467.6,overload
2025-01-15 09:03:37,217,60.88,0.2078,10.649,1472.0,overload
2025-01-15 09:03:38,218,60.69,0.2065,10.635,1473.3,overload
2025-01-15 09:03:39,219,60.49,0.2038,10.6,1473.4,overload
2025-01-15 09:03:40,220,60.75,0.205,10.639,1466.0,overload
2025-01-15 09:03:41,221,60.63,0.2045,10.627,1472.2,overload
2025-01-15 09:03:42,222,60.66,0.2032,10.673,1467.5,overload
2025-01-15 09:03:43,223,60.65,0.2034,10.736,1469.9,overload
2025-01-15 09:03:44,224,60.59,0.2036,10.576,1467.2,overload
2025-01-15 09:03:45,225,60.76,0.2077,10.703,1472.0,overload
2025-01-15 09:03:46,226,60.53,0.2059,10.643,1463.9,overload
2025-01-15 09:03:47,227,60.72,0.203,10.633,1467.3,overload
2025-01-15 09:03:48,228,60.75,0.2042,10.638,1468.3,overload
2025-01-15 09:03:49,229,60.76,0.205,10.781,1464.6,overload
2025-01-15 09:03:50,230,60.71,0.203,10.657,1465.9,overload
2025-01-15 09:03:51,231,60.81,0.2049,10.774,1470.0,overload
2025-01-15 09:03:52,232,60.81,0.2025,10.71,1466.0,overload
2025-01-15 09:03:53,233,60.74,0.2057,10.67,1468.8,overload
2025-01-15 09:03:54,234,60.83,0.2067,10.73,1463.5,overload
2025-01-15 09:03:55,235,60.65,0.2043,10.801,1461.7,overload
2025-01-15 09:03:56,236,60.84,0.2056,10.8,1459.3,overload
2025-01-15 09:03:57,237,60.84,0.2056,10.709,1466.0,overload
2025-01-15 09:03:58,238,60.63,0.2057,10.763,1462.7,overload
2025-01-15 09:03:59,239,60.74,0.2069,10.758,1465.8,overload
2025-01-15 09:04:00,240,60.83,0.2027,10.75,1462.4,overload
2025-01-15 09:04:01,241,60.59,0.2051,10.777,1462.3,overload
2025-01-15 09:04:02,242,60.71,0.206,10.794,1464.1,overload
2025-01-15 09:04:03,243,60.79,0.2014,10.738,1463.7,overload
2025-01-15 09:04:04,244,60.86,0.2068,10.829,1460.0,overload
2025-01-15 09:04:05,245,60.96,0.2051,10.736,1464.1,overload
2025-01-15 09:04:06,246,60.88,0.2077,10.796,1460.1,overload
2025-01-15 09:04:07,247,60.65,0.2059,10.876,1460.5,overload
2025-01-15 09:04:08,248,60.65,0.207,10.787,1470.6,overload
2025-01-15 09:04:09,249,60.67,0.2073,10.799,1465.5,overload
2025-01-15 09:04:10,250,60.79,0.2058,10.857,1460.3,overload
2025-01-15 09:04:11,251,60.82,0.2074,10.807,1458.7,overload
2025-01-15 09:04:12,252,60.75,0.2056,10.755,1455.2,overload
2025-01-15 09:04:13,253,60.76,0.2022,10.812,1455.7,overload
2025-01-15 09:04:14,254,60.88,0.205,10.808,1459.1,overload
2025-01-15 09:04:15,255,60.93,0.2057,10.797,1457.7,overload
2025-01-15 09:04:16,256,60.98,0.208,10.761,1455.8,overload
2025-01-15 09:04:17,257,60.79,0.2053,10.922,1457.5,overload
2025-01-15 09:04:18,258,60.94,0.2062,10.869,1456.2,overload
2025-01-15 09:04:19,259,60.7,0.2074,10.827,1458.4,overload
2025-01-15 09:04:20,260,60.82,0.208,10.857,1453.3,overload
2025-01-15 09:04:21,261,60.91,0.2023,10.857,1456.0,overload
2025-01-15 09:04:22,262,60.86,0.206,10.856,1449.3,overload
2025-01-15 09:04:23,263,60.81,0.2043,10.931,1454.9,overload
2025-01-15 09:04:24,264,60.85,0.2078,10.938,1455.1,overload
2025-01-15 09:04:25,265,60.88,0.2091,10.842,1450.2,overload
2025-01-15 09:04:26,266,60.95,0.2076,10.852,1451.9,overload
2025-01-15 09:04:27,267,61.01,0.2046,10.876,1454.4,overload
2025-01-15 09:04:28,268,60.84,0.2053,10.855,1450.5,overload
2025-01-15 09:04:29,269,60.87,0.2091,11.111,1455.0,overload
2025-01-15 09:04:30,270,60.99,0.2071,10.931,1456.5,overload
2025-01-15 09:04:31,271,60.92,0.205,10.952,1448.3,overload
2025-01-15 09:04:32,272,60.9,0.2079,10.997,1455.6,overload
2025-01-15 09:04:33,273,60.94,0.2073,10.913,1452.8,overload
2025-01-15 09:04:34,274,60.99,0.2045,10.882,1449.3,overload
2025-01-15 09:04:35,275,60.83,0.2072,11.04,1456.3,overload
2025-01-15 09:04:36,276,61.01,0.2051,10.931,1450.6,overload
2025-01-15 09:04:37,277,60.83,0.2073,11.023,1452.4,overload
2025-01-15 09:04:38,278,60.84,0.2065,10.963,1449.2,overload
2025-01-15 09:04:39,279,60.96,0.2072,11.123,1447.8,overload
2025-01-15 09:04:40,280,61.02,0.202,11.055,1444.0,overload
2025-01-15 09:04:41,281,60.95,0.2073,11.016,1447.5,overload
2025-01-15 09:04:42,282,61.03,0.2062,10.95,1455.2,overload
2025-01-15 09:04:43,283,61.05,0.2104,10.987,1446.2,overload
2025-01-15 09:04:44,284,61.11,0.2073,10.927,1446.2,overload
2025-01-15 09:04:45,285,61.26,0.2077,11.001,1445.5,overload
2025-01-15 09:04:46,286,61.03,0.2045,10.968,1449.7,overload
2025-01-15 09:04:47,287,61.02,0.2045,11.085,1445.3,overload
2025-01-15 09:04:48,288,60.99,0.2065,11.069,1445.8,overload
2025-01-15 09:04:49,289,61.16,0.2091,11.065,1445.5,overload
2025-01-15 09:04:50,290,60.97,0.2055,11.215,1445.1,overload
2025-01-15 09:04:51,291,61.01,0.2103,11.072,1446.3,overload
2025-01-15 09:04:52,292,60.81,0.2091,11.12,1442.3,overload
2025-01-15 09:04:53,293,61.09,0.2059,11.108,1440.1,overload
2025-01-15 09:04:54,294,61.01,0.2104,11.058,1445.6,overload
2025-01-15 09:04:55,295,61.07,0.2057,11.041,1447.2,overload
2025-01-15 09:04:56,296,61.25,0.2083,11.19,1446.4,overload
2025-01-15 09:04:57,297,61.14,0.2058,11.049,1443.4,overload
2025-01-15 09:04:58,298,61.09,0.2076,11.127,1438.5,overload
2025-01-15 09:04:59,299,60.99,0.2092,11.094,1447.5,overload
2025-01-15 09:05:00,300,61.22,0.2058,11.156,1441.8,overload
2025-01-15 09:05:01,301,61.04,0.209,11.223,1440.0,overload
2025-01-15 09:05:02,302,61.05,0.2058,11.078,1444.0,overload
2025-01-15 09:05:03,303,61.08,0.2068,11.159,1448.8,overload
2025-01-15 09:05:04,304,61.03,0.2093,11.214,1438.4,overload
2025-01-15 09:05:05,305,60.96,0.2083,11.112,1442.5,overload
2025-01-15 09:05:06,306,61.13,0.2088,11.089,1442.1,overload
2025-01-15 09:05:07,307,61.15,0.2049,11.148,1440.3,overload
2025-01-15 09:05:08,308,61.18,0.2112,11.156,1445.8,overload
2025-01-15 09:05:09,309,61.21,0.2057,11.205,1438.9,overload
2025-01-15 09:05:10,310,61.29,0.2041,11.1,1434.4,overload
2025-01-15 09:05:11,311,61.23,0.2073,11.201,1439.0,overload
2025-01-15 09:05:12,312,61.18,0.2071,11.104,1439.9,overload
2025-01-15 09:05:13,313,61.19,0.2108,11.214,1444.0,overload
2025-01-15 09:05:14,314,61.19,0.2083,11.195,1441.5,overload
2025-01-15 09:05:15,315,61.29,0.2065,11.081,1441.7,overload
2025-01-15 09:05:16,316,61.3,0.2056,11.249,1443.9,overload
2025-01-15 09:05:17,317,61.28,0.2095,11.189,1435.5,overload
2025-01-15 09:05:18,318,61.12,0.208,11.303,1440.4,overload
2025-01-15 09:05:19,319,61.36,0.2072,11.269,1441.9,overload
2025-01-15 09:05:20,320,61.26,0.205,11.174,1438.1,overload
2025-01-15 09:05:21,321,61.21,0.2101,11.173,1436.1,overload
2025-01-15 09:05:22,322,61.35,0.2079,11.238,1435.5,overload
2025-01-15 09:05:23,323,61.39,0.2095,11.197,1438.4,overload
2025-01-15 09:05:24,324,61.34,0.2087,11.398,1431.5,overload
2025-01-15 09:05:25,325,61.26,0.2071,11.328,1438.3,overload
2025-01-15 09:05:26,326,61.26,0.2053,11.268,1431.9,overload
2025-01-15 09:05:27,327,61.37,0.2094,11.3,1436.6,overload
2025-01-15 09:05:28,328,61.3,0.2101,11.268,1434.5,overload
2025-01-15 09:05:29,329,61.25,0.2065,11.321,1437.4,overload
2025-01-15 09:05:30,330,61.36,0.2076,11.222,1429.4,overload
2025-01-15 09:05:31,331,61.4,0.2113,11.29,1428.9,overload
2025-01-15 09:05:32,332,61.38,0.2083,11.342,1435.7,overload
2025-01-15 09:05:33,333,61.32,0.21,11.254,1433.3,overload
2025-01-15 09:05:34,334,61.39,0.2064,11.332,1430.8,overload
2025-01-15 09:05:35,335,61.35,0.2075,11.302,1431.8,overload
2025-01-15 09:05:36,336,61.4,0.2083,11.412,1437.0,overload
2025-01-15 09:05:37,337,61.54,0.2092,11.397,1430.5,overload
2025-01-15 09:05:38,338,61.37,0.2067,11.278,1430.7,overload
2025-01-15 09:05:39,339,61.38,0.209,11.273,1431.7,overload
2025-01-15 09:05:40,340,61.48,0.2091,11.34,1431.1,overload
2025-01-15 09:05:41,341,61.47,0.2061,11.472,1430.6,overload
2025-01-15 09:05:42,342,61.2,0.2101,11.466,1427.8,overload
2025-01-15 09:05:43,343,61.18,0.2111,11.442,1430.2,overload
2025-01-15 09:05:44,344,61.38,0.2062,11.408,1431.7,overload
2025-01-15 09:05:45,345,61.48,0.2108,11.4,1430.3,overload
2025-01-15 09:05:46,346,61.38,0.2065,11.455,1434.3,overload
2025-01-15 09:05:47,347,61.53,0.2124,11.433,1427.1,overload
2025-01-15 09:05:48,348,61.39,0.2092,11.373,1430.9,overload
2025-01-15 09:05:49,349,61.49,0.2058,11.396,1430.4,overload
2025-01-15 09:05:50,350,61.42,0.2152,11.483,1428.5,overload
2025-01-15 09:05:51,351,61.41,0.2123,11.532,1425.1,overload
2025-01-15 09:05:52,352,61.19,0.2124,11.457,1426.1,overload
2025-01-15 09:05:53,353,61.43,0.2095,11.382,1421.7,overload
2025-01-15 09:05:54,354,61.5,0.2131,11.433,1425.2,overload
2025-01-15 09:05:55,355,61.6,0.2113,11.42,1422.9,overload
2025-01-15 09:05:56,356,61.59,0.2096,11.509,1431.7,overload
2025-01-15 09:05:57,357,61.47,0.2114,11.491,1426.6,overload
2025-01-15 09:05:58,358,61.56,0.2114,11.433,1427.8,overload
2025-01-15 09:05:59,359,61.55,0.21,11.578,1420.8,overload
2025-01-15 09:06:00,360,61.3,0.2097,11.531,1423.7,overload
2025-01-15 09:06:01,361,61.51,0.2124,11.48,1420.5,overload
2025-01-15 09:06:02,362,61.63,0.2081,11.526,1423.4,overload
2025-01-15 09:06:03,363,61.68,0.213,11.511,1429.2,overload
2025-01-15 09:06:04,364,61.45,0.2094,11.613,1427.2,overload
2025-01-15 09:06:05,365,61.48,0.2101,11.583,1425.4,overload
2025-01-15 09:06:06,366,61.58,0.2095,11.561,1420.8,overload
2025-01-15 09:06:07,367,61.62,0.2114,11.592,1428.8,overload
2025-01-15 09:06:08,368,61.6,0.2142,11.622,1423.9,overload
2025-01-15 09:06:09,369,61.62,0.2096,11.52,1417.4,overload
2025-01-15 09:06:10,370,61.57,0.2128,11.532,1423.5,overload
2025-01-15 09:06:11,371,61.49,0.2094,11.539,1425.4,overload
2025-01-15 09:06:12,372,61.44,0.212,11.599,1423.9,overload
2025-01-15 09:06:13,373,61.45,0.211,11.521,1419.2,overload
2025-01-15 09:06:14,374,61.58,0.212,11.667,1415.9,overload
2025-01-15 09:06:15,375,61.48,0.2104,11.472,1420.3,overload
2025-01-15 09:06:16,376,61.54,0.2142,11.546,1418.5,overload
2025-01-15 09:06:17,377,61.48,0.2101,11.5,1423.5,overload
2025-01-15 09:06:18,378,61.6,0.2136,11.641,1422.9,overload
2025-01-15 09:06:19,379,61.55,0.2122,11.561,1420.5,overload
2025-01-15 09:06:20,380,61.75,0.2098,11.626,1419.7,overload
2025-01-15 09:06:21,381,61.52,0.2106,11.649,1415.8,overload
2025-01-15 09:06:22,382,61.61,0.2134,11.723,1422.8,overload
2025-01-15 09:06:23,383,61.7,0.2096,11.679,1416.2,overload
2025-01-15 09:06:24,384,61.92,0.2122,11.632,1415.4,overload
2025-01-15 09:06:25,385,61.6,0.2079,11.639,1420.9,overload
2025-01-15 09:06:26,386,61.59,0.2165,11.692,1416.0,overload
